	ID	Lat	Long	Types
213	86d787ad3615c5427923e9d5bfaea2d978f1a28f	54.6862529	25.2832708	['bank', 'finance', 'point_of_interest', 'establishment']
214	4938aecd3661abda76a847b9c9c4fa7495b0ad22	54.6857	25.2786369	['bank', 'finance', 'point_of_interest', 'establishment']
215	9a5d28bde5eafced96089bfe70d0bf7b3bfbdb3e	54.6944026	25.2825494	['bank', 'finance', 'point_of_interest', 'establishment']
216	77c112e5ce14787ba6f112b2b78001902d8c43c4	54.68043249999999	25.282312	['bank', 'finance', 'point_of_interest', 'establishment']
217	755eaf134a78dc75d2329b299525452cd3f49f88	54.68722460000001	25.2696567	['bank', 'finance', 'point_of_interest', 'establishment']
218	57b44303a2c9c054d064b190f1b6cf2f3b4a7614	54.6758409	25.2513027	['bank', 'finance', 'point_of_interest', 'establishment']
219	16aa163f0ba98c728a92c2489164f711e8e233dc	54.6952289	25.2746289	['bank', 'finance', 'point_of_interest', 'establishment']
220	7989f135d2b96b98db0448dac79f422fdb928f62	54.6875209	25.2761499	['bank', 'finance', 'point_of_interest', 'establishment']
221	dec4daa8c87247c64fadb6113aebbba7c494c2a7	54.69001549999999	25.2893646	['bank', 'finance', 'point_of_interest', 'establishment']
222	6f50b0af1903c4e81667b9379b2cc3d37d1396c7	54.6842639	25.27730399999999	['bank', 'finance', 'point_of_interest', 'establishment']
223	c2e550cf8b5a70cfcaf2851b48ea7f8d2b1cf78a	54.6867197	25.2790043	['bank', 'finance', 'point_of_interest', 'establishment']
224	5569d3cc265a773c20c71be3c5f7aff33078244f	54.70067619999999	25.261947	['bank', 'finance', 'point_of_interest', 'establishment']
225	67c07bd0fa0eb3b55d22b80796b61e78eb74782d	54.696416	25.2779153	['bank', 'finance', 'point_of_interest', 'establishment']
226	52af456a9a314c26da2e210e07a24037695a45d5	54.6963506	25.2735676	['bank', 'finance', 'point_of_interest', 'establishment']
227	dddec54bad67454b70a9fa1b4e77f6ed2d5dba27	54.6973089	25.273452	['bank', 'finance', 'point_of_interest', 'establishment']
228	c4f2b2671f7b852e011b54fc3d664711813af600	54.6748269	25.2676074	['bank', 'finance', 'point_of_interest', 'establishment']
229	6c00b51b091c1f63597bef02b666ff0cbff96204	54.69318269999999	25.2646633	['bank', 'finance', 'point_of_interest', 'establishment']
230	f8a64b14b141a0b9e7a61e17652ef98910701843	54.686004	25.285058	['bank', 'finance', 'point_of_interest', 'establishment']
231	482b3333e825f50b2f5c17b08f42f231e93bb367	54.67729720000001	25.28404399999999	['bank', 'finance', 'point_of_interest', 'establishment']
232	944e163301e047d4e994b9c29aadae556e3ee835	54.69806919999999	25.2712612	['bank', 'finance', 'point_of_interest', 'establishment']
233	dc53644226b95328387a51d366ee143a51c05f2a	54.67725299999999	25.26629519999999	['bank', 'finance', 'point_of_interest', 'establishment']
234	160bd8ff523e3e0ec701102e8a0ba94df6e87e19	54.699865	25.2584308	['bank', 'finance', 'point_of_interest', 'establishment']
235	f08d46b3c70393cf9f7f7d9346ce19bc11ffad80	54.6760971	25.2614366	['bank', 'finance', 'point_of_interest', 'establishment']
236	e7b7fbefcc4e49b4d8b6dc8c074ddd023110d07b	54.67006509999999	25.2828401	['bank', 'finance', 'point_of_interest', 'establishment']
237	8836b5b5a8aa55e3720e5e3b56c1ce3ed7c4619e	54.7037434	25.276711	['bank', 'finance', 'point_of_interest', 'establishment']
238	fe9e4cf5a4881f4767b6539dfede1e6da8e86a59	54.69924520000001	25.2598512	['bank', 'finance', 'point_of_interest', 'establishment']
239	4f58521a50b9f34157b97b6076ecbba683c2f1f1	54.6758873	25.2513678	['bank', 'finance', 'point_of_interest', 'establishment']
240	d6c991bc5ce15f2206c16052bba159dd640b55f1	54.69957669999999	25.257964	['bank', 'finance', 'point_of_interest', 'establishment']
241	8407c78099674b671263bf8c3b784c61e880832a	54.704835	25.271521	['bank', 'finance', 'point_of_interest', 'establishment']
242	057bb37fe8b760935376e9010e6f66ef3878edd6	54.693389	25.25029	['bank', 'finance', 'point_of_interest', 'establishment']
243	69c52f404d1f8812012dd3fedc6bf32a5cc2f628	54.6963624	25.2507452	['bank', 'finance', 'point_of_interest', 'establishment']
244	e57146c676f704f791efb984415aca63f53eaea2	54.6709213	25.25978650000001	['bank', 'finance', 'point_of_interest', 'establishment']
245	4821f978f563cdb1bf76d3f1eb57eca5ecbcb46b	54.6983359	25.2493231	['bank', 'finance', 'point_of_interest', 'establishment']
246	81a1a59ab0bc7a8611e304b25e4daf7aff724dfb	54.6983359	25.2493231	['bank', 'finance', 'point_of_interest', 'establishment']
247	3b3d92d15649da4638781b89c64873daed35ab82	54.71048769999999	25.265519	['bank', 'finance', 'point_of_interest', 'establishment']
248	871c1b161e087afa8326ada7129d0e4f836ad4b7	54.7102116	25.2640952	['bank', 'finance', 'point_of_interest', 'establishment']
249	c18c9238ff3ea8a40777a6f81b042c4158282306	54.7109116	25.2652982	['bank', 'finance', 'point_of_interest', 'establishment']
250	2524dd6153e18aec0b85e414d203777a1a79cc30	54.71075	25.263756	['bank', 'finance', 'point_of_interest', 'establishment']
251	f6c0faf939d406b42a6bb0a675bc4e38c0cf1a52	54.711219	25.295907	['bank', 'finance', 'point_of_interest', 'establishment']
252	a1c9cbc8377594c4f773c6c669a2151b0f177856	54.6868912	25.2815303	['bank', 'finance', 'point_of_interest', 'establishment']
253	eb93cc71d95500b000a05317b3f3100cffc701ba	54.686915	25.2827509	['bank', 'finance', 'point_of_interest', 'establishment']
254	1c9cb57c3801348e026e276cbc7b55656954d66a	54.686645	25.278835	['bank', 'finance', 'point_of_interest', 'establishment']
255	7e5ecd708befd720f2dbe68a32b2dbdd6ff3da04	54.6863293	25.2788431	['bank', 'finance', 'point_of_interest', 'establishment']
256	4afa99bdc010a9c4c37252e9f5f6f557778a5015	54.6854339	25.2846329	['bank', 'finance', 'point_of_interest', 'establishment']
257	becbc725f72d0eedb3b2a348f4a617369ab77c49	54.68263689999999	25.2763737	['bank', 'finance', 'point_of_interest', 'establishment']
258	fb7a3e2644eaea49373e210158ba7168524fd7e4	54.69324899999999	25.2768	['bank', 'finance', 'point_of_interest', 'establishment']
259	b630f15c4e8835c44b899af284508751efda7e24	54.694269	25.28363989999999	['bank', 'finance', 'point_of_interest', 'establishment']
260	83aa45ae708ff426da7e9737c7b13528ad899abb	54.689031	25.267273	['bank', 'finance', 'point_of_interest', 'establishment']
261	2fd2b6b2c16a6e354bc6064e7b2958ed3c9f5fe1	54.6816824	25.2685902	['bank', 'finance', 'point_of_interest', 'establishment']
262	2bf4806f2f95f568ef65c352408445835aea830d	54.679883	25.2707495	['bank', 'finance', 'point_of_interest', 'establishment']
263	343734c9748b4e13ba090fb9e6caaaca5f931a24	54.69586939999999	25.2733112	['bank', 'finance', 'point_of_interest', 'establishment']
264	24125d6b93e0e359e0405299952774d8cd23291b	54.6964497	25.2733636	['bank', 'finance', 'point_of_interest', 'establishment']
265	0863058a78a495ced0f5538836c9d698125962d7	54.6765969	25.287959	['bank', 'finance', 'point_of_interest', 'establishment']
266	a759592a9f83130751e91ac30080b950d3110a9e	54.67730160000001	25.2666912	['bank', 'finance', 'point_of_interest', 'establishment']
267	0cf6980c295628c617d116295fd329c1c51df20e	54.677289	25.266513	['bank', 'finance', 'point_of_interest', 'establishment']
268	2ddcd897616b178e136b7909053d9a550ed539e3	54.6706744	25.2818276	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
269	391ee79a65f05464230097cc7b0e38a72a52907e	54.68753	25.2798	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
270	e056da19093fe7083342d8df7659483e699b0f3f	54.68871	25.2798201	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
271	54a0259e5deca08063ffe40c211dd0d121690483	54.68526	25.27821	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
272	037650602c604e5abe68ad27b0969d16aaf9f3c0	54.685	25.27640999999999	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
273	7e7b297969021cb743c7b51685684dc89bf06170	54.68665	25.28644	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
274	193c5ac26eab742e7256b5090fe4ba81763f8d6a	54.68667	25.28675	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
275	3585927a96a6f7ae9eac124c4e32d8615ae36f8e	54.68371	25.27701	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
276	d7d1c6e3403b2cb158602f849bbcb92ca3be7c3d	54.68866999999999	25.28663	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
277	4a4591fd89fad7cbc0b4049b0e730a00a7b9ff5c	54.68857999999999	25.2874099	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
278	4aa74c72bfb958fefc5ece45479a405863114de8	54.69081	25.27732	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
279	7a50bb7a2e5e9bc084d3ce24bca35e7516041527	54.68821999999999	25.289	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
280	5be1170107eb3e5628754bc0be36e505e76cf74b	54.69123	25.27574	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
281	fd6ad9dd9ad89b07d9d49d362a953948e720cd95	54.68149	25.2774	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
282	1c94f645f20741935715bd4f52f8114d7d68d2ec	54.69004	25.2887	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
283	b9c844e35473c45758100e375ab3f2faa296d5da	54.69234	25.28003	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
284	2261faf559ac539a8eaec9a65a9b0c46e601acc5	54.69236000000001	25.28047999999999	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
285	d685455655536e10ca59be8a21c876e2635061c9	54.68472	25.2902499	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
286	5c1636f8ae297dfd21cf94e49779df7622221bc3	54.68116999999999	25.27731	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
287	e889b952f88e68ed45ab82eff5a311c2592d82e7	54.68497000000001	25.2910999	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
288	9a375c352d416836fd6e153901c7e820435e2d42	54.69037	25.27231	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
289	46059688080659782340540d6c8ccec538cb588f	54.68057	25.28274	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
290	c9e7a2e612aaf4349bc9bfe90d0c0d044cdc099d	54.68736	25.2693399	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
291	a44791a6a02cd95340bf5c5be008c5289bd3211b	54.6917	25.2891	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
292	7f61a80ed2293be705bb68b19582055cc3eba7df	54.68004	25.27628	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
293	bdb92b8204c90edbd912d7e3a8447d22df7470da	54.69090000000001	25.27072	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
294	c8d7ce348bb6ea51a9a22f48e4b18a2c1345268c	54.68958	25.26922	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
295	cca367f3fa7718987578ffe43b6ed461612f5768	54.68401	25.2928699	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
296	41586a0879154e09ca0f01cdefc2b327c4abc5ae	54.69172	25.2711599	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
297	332537fb14203c92eadb4a35cbb6db7b66ccd38b	54.67934	25.27802	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
298	b9d1dae09648c8f96bc7bbdb33dc9b7b40aed109	54.68835000000001	25.26799	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
299	8e9d5c928c3f309c324d78d49528d9e5b5d73f9b	54.69179	25.27091	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
300	16b706461e9834f5544924204ce1114075a7b734	54.67901999999999	25.2785501	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
301	8cc7130f044df5bc1a275b3ad9bdcfa79cf127ff	54.69448	25.28276	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
302	c26ec07ec760f94503a909a59507db74003a0ed4	54.69159999999999	25.26986999999999	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
303	c70cb615e8cb66e88bd3f693de80be1c0c1e37ae	54.69456999999999	25.2838699	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
304	f2c78ee08083dc1bede0dd8e33508fb13de5ff84	54.68938	25.29449999999999	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
305	2c14382d3d280df0dc6a2277a13dfd610c598b93	54.68783999999999	25.2665899	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
306	eff2c0d7d3e973eb0d5ab78a8f66fa760c42832d	54.68212	25.2929701	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
307	11988d0d7b9ef2e2bf92c5d6b99e6ab97f65143a	54.68197	25.2682	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
308	5025d8d2dab6644f88a41daffd04d4227cc587dd	54.69544	25.27698	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
309	f7edc8a295d76e2149c76976ddfdde1676bd0a0a	54.67823	25.28634	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
310	9aa642b182aab11912118848a4687ceac34814e0	54.68965000000001	25.29581	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
311	f9be8fb087a0d6f8cb8c2ba00077f70121e2b5d8	54.69564	25.27743	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
312	a849afd6a5309a0918d38898d024fdb487370566	54.69506	25.28809	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
313	f4281eddd9bb7331525483526f7a38b08c805db6	54.69507999999999	25.2883801	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
314	7a93ef3d9408ce71c7b5a017e16631e7b6c521d4	54.67993999999999	25.29236	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
315	de77183adfbb217a9a3699735c8bfc3e8e69b214	54.69477	25.2895401	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
316	6d43f4dcd7715a57c9723ca9e15071f806a65e2a	54.67991	25.2926601	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
317	4c9d12f878362d318606b6e31aa5d9bc9b1f2e1e	54.69497	25.2895499	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
318	9d66b8bc7fd4048985d6e013026d3fccfaed828e	54.68024	25.29365	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
319	2723fceae217a51871415118e21966b3cc7bd972	54.68144999999999	25.2664	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
320	335568ce11ed3e856e97621e6485b78308976730	54.67665	25.28086	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
321	58eac598be28f29ed3469d4ce18f62fcf3abf338	54.68828	25.2635201	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
322	3bec6bcd6540c955d0db811513f0280c6e0a4068	54.68203	25.26526	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
323	fc2dd3664d3a27b76b81d3dcca6a48bb2246d04c	54.68812	25.26329	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
324	07aeaa24c046a7f0d45ae7b61f36ad1747ce2d8a	54.6816	25.26471	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
325	822399d1a45d24bfd15d027780dc7eed8ca7b0d3	54.68082	25.2654799	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
326	fd545a8832101f9b585d869b0bd13987c581c506	54.68909	25.2626099	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
327	7bf57f5869f20f9b38d64554ca0d2c4eb7c10c24	54.69671	25.27311	['bus_station', 'transit_station', 'point_of_interest', 'establishment']
328	3dde1e1a7b9d92292f10162778332d9a9750c829	54.6701643	25.2844128	['train_station', 'transit_station', 'point_of_interest', 'establishment']
329	03c118f6df85e981c55471eb17beba9180dbe48f	54.68812	25.27981	['transit_station', 'point_of_interest', 'establishment']
330	dd0cbde162d1cb59f3fa33654552e3399f7503c8	54.68657	25.28655	['transit_station', 'point_of_interest', 'establishment']
331	23f8eb41b79ca0e16c4fa649e33cc1085c9adee2	54.688425	25.287825	['transit_station', 'point_of_interest', 'establishment']
332	85ae9815beba154cee86d7206b3127774ea8ef57	54.69101999999999	25.27653	['transit_station', 'point_of_interest', 'establishment']
333	66fe2955a2e7f4abdcbf0872719471f9ff41e329	54.69235	25.2802549	['transit_station', 'point_of_interest', 'establishment']
334	4fecfbb54ebad2fda313c860d03b05b276072357	54.68132999999999	25.277355	['transit_station', 'point_of_interest', 'establishment']
335	9c7df45c87dc0d9b7eb37899adf177e773419f88	54.684845	25.290675	['transit_station', 'point_of_interest', 'establishment']
336	152bf1516369f5bfe735a49f363d2a98a35872be	54.69087	25.2889	['transit_station', 'point_of_interest', 'establishment']
337	9441b70ccedab9a677b55045225581462db4c406	54.688965	25.26860499999999	['transit_station', 'point_of_interest', 'establishment']
338	30755d38ce5e2d8b212e9bff3435910a031683bf	54.679515	25.277395	['transit_station', 'point_of_interest', 'establishment']
339	d8272cd91b9827cd33120a2016c396cde39ee3b3	54.6876	25.267965	['transit_station', 'point_of_interest', 'establishment']
340	45da443a5bf05b7b099162c5cadec7d8b1a14a99	54.691755	25.271035	['transit_station', 'point_of_interest', 'establishment']
341	a5e7bfecd572be3ea14c401bf049455b1297f6f3	54.682965	25.292915	['transit_station', 'point_of_interest', 'establishment']
342	8a5b377de072092f0b2b209c5ee2bdc0b28eb8c5	54.69452499999999	25.283315	['transit_station', 'point_of_interest', 'establishment']
343	a41457d370228b01245084bb730d05b0ebac4dce	54.689515	25.2951551	['transit_station', 'point_of_interest', 'establishment']
344	bb706645e41edf5db5d93d1aeb6367f11f5d55ac	54.69554	25.27720500000001	['transit_station', 'point_of_interest', 'establishment']
345	de0dcb068f3e14291d1a65138c31a098489f15d0	54.68171	25.2673	['transit_station', 'point_of_interest', 'establishment']
346	a576698a140e745ee4249aa9502176462bdc227c	54.69519	25.288145	['transit_station', 'point_of_interest', 'establishment']
347	a2e011df49f8aef365b127735229e8084c1bc025	54.679925	25.29251	['transit_station', 'point_of_interest', 'establishment']
348	d18a5646f42b42db4f27997cd748a9f16a26f015	54.69486999999999	25.289545	['transit_station', 'point_of_interest', 'establishment']
349	16017bc7acc89cdd4b6bdee25355e0fa55cca7de	54.68819999999999	25.263405	['transit_station', 'point_of_interest', 'establishment']
350	c261b1abdada66a49a2b75fe0214eead0a542879	54.681425	25.265095	['transit_station', 'point_of_interest', 'establishment']
351	2362be979fafddc5e7a55db13d1a356d7cadc2d3	54.689015	25.262345	['transit_station', 'point_of_interest', 'establishment']
352	7d4bf89bdde4b4c838359b6cd6322dd715a9db19	54.697195	25.27213	['transit_station', 'point_of_interest', 'establishment']
353	28306f8f392f7045cf42c1b313570f0c6a29cb82	54.677815	25.267335	['transit_station', 'point_of_interest', 'establishment']
354	194c69586c1080928ed192e2797253a3f93d652e	54.69560999999999	25.296515	['transit_station', 'point_of_interest', 'establishment']
355	17e04a6c370403c41e356a43ff8e445cf5a0139d	54.69975	25.2827501	['transit_station', 'point_of_interest', 'establishment']
356	9f07a8b846619852d5044195f5b6cec718b40725	54.6766	25.2968599	['transit_station', 'point_of_interest', 'establishment']
357	b13cc827fbb41b0181503a9750cd0c194cb3aeee	54.672735	25.27794	['transit_station', 'point_of_interest', 'establishment']
358	65bcee6eda3f99f549346ea71a22171c6930c38c	54.697375	25.29682	['transit_station', 'point_of_interest', 'establishment']
359	4cd900414fd3f17a00ee3b773e921a003aeac94a	54.679665	25.2594799	['transit_station', 'point_of_interest', 'establishment']
360	dade180a1a7dafbdd70102896d3c62570440d1b3	54.68766	25.305465	['transit_station', 'point_of_interest', 'establishment']
361	723630ea9ad00e2ddd71173b6a4bad391f946cd9	54.69288	25.3031401	['transit_station', 'point_of_interest', 'establishment']
362	3f68377e0cca733470b974b8caa32e98a664247d	54.69839	25.2664	['transit_station', 'point_of_interest', 'establishment']
363	7ddd0e7e12fd5fd50ee728ab520893bb04aef335	54.689005	25.256325	['transit_station', 'point_of_interest', 'establishment']
364	d8440e30665f250123ed6cd8025254493ccca05e	54.69721	25.263835	['transit_station', 'point_of_interest', 'establishment']
365	07fdb24bd9a3a48a62d7fa7250a81db2d8c12f04	54.700835	25.286385	['transit_station', 'point_of_interest', 'establishment']
366	c5f7a489fbb766a2e1435535c52e2fe3145a7777	54.69126000000001	25.30487	['transit_station', 'point_of_interest', 'establishment']
367	d962712c039a7939840a85dbb6948594122ef9f9	54.69145	25.256325	['transit_station', 'point_of_interest', 'establishment']
368	cd30f682fecc5d14eea701edf30d49e0bb9a2678	54.700435	25.29268	['transit_station', 'point_of_interest', 'establishment']
369	d842c864d2333280e2641feb311a877fed04bba0	54.67086	25.2840205	['transit_station', 'point_of_interest', 'establishment']
370	f1032edc6935b49ebe62527c6c21f722feccec70	54.67712	25.303055	['transit_station', 'point_of_interest', 'establishment']
371	710b991570bc6b22dcfd68e9212ed76282702567	54.6979	25.3008099	['transit_station', 'point_of_interest', 'establishment']
372	3771ce1b4b7dfc6ebc509443180079ca6bf40c6e	54.67398	25.29815499999999	['transit_station', 'point_of_interest', 'establishment']
373	37adbf5f17da3183a0a712cc48a4c57592c3daf9	54.685025	25.30885	['transit_station', 'point_of_interest', 'establishment']
374	f739c2c48af55322f8babeb0521a8b81c0f5f8fc	54.671865	25.2693449	['transit_station', 'point_of_interest', 'establishment']
375	175f9ce6b27687ec6e50fa86481b8a9173fccdb3	54.69849999999999	25.26127	['transit_station', 'point_of_interest', 'establishment']
376	2b4e634d2be9662f66603d24f735e7464be1deb1	54.671125	25.29048	['transit_station', 'point_of_interest', 'establishment']
